id,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,default_profile_image,geo_enabled,profile_use_background_image,profile_background_tile,utc_offset,protected,verified,min_tweet_length,max_tweet_length,avg_tweet_length,min_urls,max_urls,avg_urls,min_hashtags,max_hashtags,avg_hashtags,max_mentions,avg_mentions,max_retweets,avg_retweets,min_favorite,max_favorite,avg_favorite,num_reply,num_retweet,digits_name,digits_screen_name,name_length,screen_name_length,screen_name_length_name_length_ratio,name_contains_bot,screen_name_contains_bot,name_entropy,screen_name_entropy,name_screen_name_lev_sim,description_length,description_contains_bot,profile_has_url,profile_pic_frec,friends_followers_ratio,friends_followers_ratio_beq_50,friends_followers_square_ratio,friends_followers+friends_ratio,2_followers_minus_friends,2_followers_beq_100,lists_followers_ratio,retweet_followers_ratio,favorites_followers_ratio,lists_status_ratio,retweet_status_ratio,favorites_status_ratio,reply_status_ratio,avg_urls_status_ratio,avg_mentions_status_ratio,avg_favorite_status_ratio,account_age,followers_account_age_ratio,friends_account_age_ratio,statuses_account_age_ratio,favourites_account_age_ratio,lists_account_age_ratio,class_bot
14418605,17282,242,139,466,16,0,0,1,1,1,7200,0,0,12,148,102.6290123,0,3,0.335185185,0,11,0.276851852,8,1.071296296,204696,603.8697531,0,7,0.12037037,484,2419,0,0,10,10,1,0,0,3.121928095,2.646439345,0.6,31,0,1,1,0.574380165,0,0.579166667,0.364829396,345,1,0.066115702,9.995867769,1.925619835,0.000925819,0.139972225,0.026964472,0.028006018,1.94E-05,6.20E-05,6.97E-06,116453,0.002078092,0.001193615,0.148403218,0.004001614,0.000137394,0
14443013,72495,4745,2404,2868,220,0,0,0,1,1,28800,0,0,11,148,70.63266583,0,2,0.540988736,0,9,0.428347935,10,0.724342929,27315,45.91770964,0,68,1.068836045,220,756,1,1,14,14,1,0,0,2.985228136,2.985228136,1,122,0,1,1,0.506638567,0,0.506425111,0.336270807,7086,1,0.046364594,0.159325606,0.604425711,0.003034692,0.010428305,0.039561349,0.003034692,7.46E-06,9.99E-06,1.47E-05,116402,0.040763904,0.020652566,0.622798577,0.024638752,0.001890002,0
14522589,8303,535,375,1596,11,0,0,1,1,1,-25200,0,0,0,148,84.3802685,0,2,0.255385576,0,6,0.133624727,9,0.774586325,280956,183.2887918,0,19,0.436778021,1035,736,0,0,14,3,0.214285714,0,0,3.521640636,1.584962501,0.235294118,31,0,1,1,0.700934579,0,0.703564728,0.412087912,695,1,0.020560748,1.375700935,2.98317757,0.001324822,0.088642659,0.19221968,0.12465374,3.08E-05,9.33E-05,5.26E-05,116266,0.004601517,0.003225363,0.071413827,0.013727143,9.46E-05,0
14558848,593,543,445,514,9,1,0,1,1,0,-25200,0,0,4,144,71.55892256,0,2,0.308080808,0,3,0.143097643,7,0.671717172,3350097,5823.143098,0,8,0.437710438,162,111,0,0,14,8,0.571428571,0,0,3.235926351,2.5,0.727272727,69,0,1,1,0.819521179,0,0.822550832,0.450404858,641,1,0.016574586,0.20441989,0.946593002,0.015177066,0.187183811,0.866779089,0.273187184,0.000519529,0.001132744,0.000738129,116208,0.004672656,0.00382934,0.005102919,0.004423103,7.74E-05,0
14573824,18087,423,152,28,24,0,0,1,1,0,10800,0,0,6,148,94.14401749,0,3,0.223992502,0,6,0.162761637,9,0.95532646,280956,139.9119025,0,5,0.090909091,1707,537,0,0,7,7,1,0,0,2.235926351,2.235926351,1,87,0,0,1,0.359338061,0,0.361045131,0.264347826,694,1,0.056737589,1.269503546,0.066193853,0.00132692,0.029689832,0.001548073,0.094377177,1.24E-05,5.28E-05,5.03E-06,116180,0.003640902,0.001308315,0.15568084,0.000241005,0.000206576,0
14587971,1410,844,1416,111,24,0,0,0,1,1,-25200,0,0,2,144,94.22727273,0,2,0.077414773,0,5,0.448863636,6,0.694602273,3350097,2410.539063,0,21,0.165482955,313,99,0,0,20,11,0.55,0,0,3.721928095,3.277613437,0.451612903,137,0,0,1,1.677725118,0,1.673758865,0.626548673,272,1,0.028436019,0.117298578,0.131516588,0.017021277,0.070212766,0.078723404,0.221985816,5.49E-05,0.000492626,0.000117364,116157,0.007266028,0.012190397,0.012138743,0.000955603,0.000206617,0
14626600,11816,1234,532,3576,95,0,0,0,1,0,-18000,0,0,0,150,94.45720443,0,2,0.118842365,0,3,0.123152709,7,0.921182266,4267,5.63885468,0,17,0.392549261,1764,215,0,0,13,10,0.769230769,0,0,3.238901257,2.446439345,0.869565217,146,0,0,1,0.431118314,0,0.431818182,0.301245753,1936,1,0.076985413,0.174230146,2.897893031,0.008039946,0.018195667,0.302640487,0.1492891,1.01E-05,7.80E-05,3.32E-05,116088,0.010629867,0.00458273,0.101784853,0.030804217,0.000818345,0
14716324,2831,887,1598,52,5,0,0,1,1,1,-18000,0,0,2,146,67.87601554,0,2,0.346520664,0,9,0.053691275,4,0.259625574,3350097,1191.858707,0,2,0.022606853,455,35,0,0,8,8,1,0,0,3,2.75,0.625,53,0,1,1,1.801578354,0,1.805649718,0.64305835,176,1,0.005636979,0.03945885,0.058624577,0.00176616,0.012363123,0.018368068,0.160720593,0.000122402,9.17E-05,7.99E-06,115917,0.007652027,0.013785726,0.024422647,0.000448597,4.31E-05,0
14721932,1187,376,399,728,15,0,0,1,0,0,-18000,0,0,1,150,80.88195616,0,2,0.352445194,0,3,0.177065767,7,0.720910624,35679,57.69561551,0,7,0.139966273,107,297,0,0,13,12,0.923076923,0,0,3.39274741,3.251629167,0.96,110,0,1,1,1.061170213,0,1.055555556,0.51483871,353,1,0.039893617,0.789893617,1.936170213,0.0126369,0.250210615,0.613310868,0.090143218,0.000296921,0.000607338,0.000117916,115905,0.003244036,0.003442474,0.010241146,0.006281006,0.000129416,0
14739109,36430,1439,1591,6761,91,0,0,1,1,0,-1759.32341,0,0,7,150,81.95001562,0,3,0.144642299,0,6,0.112152452,7,1.296469853,280956,272.5910653,0,13,0.530146829,1820,706,0,0,11,8,0.727272727,0,0,3.277613437,2.75,0.736842105,139,0,1,1,1.105628909,0,1.107167711,0.525082508,1287,1,0.06323836,0.490618485,4.698401668,0.002497941,0.019379632,0.1855888,0.049958825,3.97E-06,3.56E-05,1.46E-05,115861,0.012420055,0.013731972,0.314428496,0.058354407,0.000785424,0
14764956,553,65,218,255,0,0,0,0,1,0,-18000,0,0,2,146,61.97058824,0,1,0.025735294,0,28,0.216911765,8,0.608455882,30248,170.9227941,0,5,0.257352941,117,140,0,0,13,9,0.692307692,0,0,2.87314068,2.419381946,0.272727273,24,0,0,1,3.353846154,0,3.253731343,0.770318021,-88,1,0,2.153846154,3.923076923,0,0.253164557,0.461121157,0.211573237,4.65E-05,0.001100282,0.000465376,115818,0.000561225,0.001882264,0.004774733,0.00220173,0,0
14791386,32704,4432,2672,2715,161,0,0,0,1,1,-18000,0,1,5,148,109.2557276,0,2,0.069040248,0,6,0.374303406,10,1.095975232,47903,91.83157895,0,50,0.882662539,1121,745,0,0,13,12,0.923076923,0,0,3.334679141,3.188721876,0.96,113,0,1,1,0.602888087,0,0.602616148,0.376126126,6192,1,0.036326715,0.168095668,0.612590253,0.004922945,0.022780088,0.083017368,0.034277153,2.11E-06,3.35E-05,2.70E-05,115769,0.038283133,0.023080445,0.282493586,0.023451874,0.0013907,0
14807739,676,58,178,70,0,0,0,0,1,0,-36000,0,0,10,143,89.03851852,0,2,0.093333333,0,3,0.306666667,4,0.622222222,14468,66.71851852,0,4,0.085925926,255,70,0,0,7,6,0.857142857,0,0,1.842370993,2.251629167,0,74,0,0,1,3.068965517,0,3.178571429,0.754237288,-62,1,0,1.206896552,1.206896552,0,0.103550296,0.103550296,0.377218935,0.000138067,0.000920447,0.000127109,115739,0.000501128,0.001537943,0.005840728,0.000604809,0,0
14824425,21651,683,97,295,55,0,0,1,1,0,10800,0,0,1,144,95.30584941,0,2,0.243310516,0,6,0.156813939,5,0.687305538,41350,104.2747355,0,4,0.088985688,1137,370,0,0,8,8,1,0,0,2.405639062,2.405639062,1,108,0,1,1,0.142020498,0,0.142437592,0.124358974,1269,1,0.080527086,0.541727672,0.431918009,0.002540298,0.01708928,0.013625237,0.052514895,1.12E-05,3.17E-05,4.11E-06,115698,0.0059033,0.00083839,0.187133745,0.002549742,0.000475376,0
14851579,7226,228,113,19,19,0,0,0,0,0,36000,0,0,2,152,92.44023413,0,3,0.352741836,0,4,0.163585952,6,0.800369686,35045,54.12569316,0,15,0.141096734,1524,457,0,0,12,10,0.833333333,0,0,3.251629167,3.121928095,0.545454545,49,0,0,1,0.495614035,0,0.491304348,0.331378299,343,1,0.083333333,2.004385965,0.083333333,0.002629394,0.063243842,0.002629394,0.210905065,4.88E-05,0.000110762,1.95E-05,115644,0.001971568,0.000977137,0.062484867,0.000164297,0.000164297,0
14905688,100611,1457,282,584,61,0,0,1,1,1,19800,0,0,0,147,80.96241528,0,3,0.10874923,0,3,0.066543438,7,0.789279113,11342,21.94701171,0,24,0.146025878,1796,306,0,0,13,5,0.384615385,0,0,3.026986833,2.321928095,0.111111111,87,0,1,1,0.193548387,0,0.193283071,0.162162162,2632,1,0.04186685,0.21002059,0.40082361,0.000606296,0.003041417,0.005804534,0.017850931,1.08E-06,7.84E-06,1.45E-06,115521,0.012612425,0.002441115,0.870932558,0.005055358,0.000528043,0
14962822,110996,525,166,0,41,0,0,1,0,0,32400,0,0,5,146,41.48215948,0,2,0.070741545,0,4,0.04685076,3,0.633571207,4,0.009928638,0,4,0.024821595,1970,0,0,0,12,7,0.583333333,0,0,3.418295834,2.807354922,0.421052632,24,0,1,1,0.316190476,0,0.314990512,0.240231548,884,1,0.078095238,0,0,0.000369383,0,0,0.017748387,6.37E-07,5.71E-06,2.24E-07,115394,0.00454963,0.00143855,0.9618871,0,0.000355304,0
14969657,4028,138,737,101,5,1,0,1,1,0,19800,0,0,8,152,110.2858034,0,2,0.686427457,0,7,0.353822153,8,1.043057722,15050,99.22839314,0,13,0.014664587,187,1890,0,1,14,11,0.785714286,0,0,3.093069208,2.55034071,0.56,140,0,1,1,5.34057971,0,5.419117647,0.842285714,-461,1,0.036231884,13.69565217,0.731884058,0.001241311,0.469215492,0.025074479,0.046425025,0.000170414,0.000258952,3.64E-06,115377,0.001196079,0.006387755,0.034911638,0.000875391,4.33E-05,0
14980820,95366,114727,1362,1746,2825,0,0,1,1,0,-18000,0,1,0,148,120.2909988,0,2,0.463008631,0,6,0.545622688,9,1.086929716,105138,57.88686806,0,294,2.715166461,78,1622,0,0,13,13,1,0,0,3.546593564,3.334679141,1,126,0,1,1,0.011871661,0,0.011871868,0.011732378,228092,1,0.024623672,0.01413791,0.015218737,0.029622717,0.017008158,0.018308412,0.000817902,4.86E-06,1.14E-05,2.85E-05,115344,0.994650784,0.011808156,0.826796366,0.015137328,0.024491955,0
14982885,3451,4956,2652,239,244,0,0,0,1,1,16200,0,0,8,150,113.5808365,0,2,0.274656679,0,9,0.464107366,10,0.792134831,41787,34.06242197,0,6,0.173845194,780,402,1,0,20,10,0.5,0,0,3.68418372,3.121928095,0.6,153,0,1,1,0.535108959,0,0.534893102,0.348580442,7260,1,0.049233253,0.081113801,0.048224374,0.070704144,0.116487975,0.069255288,0.226021443,7.96E-05,0.000229538,5.04E-05,115341,0.042968242,0.022992691,0.029919976,0.002072117,0.002115466,0
15044720,59052,332,833,1862,45,0,0,0,1,0,43200,0,0,3,144,67.49261538,0,1,0.009538462,0,3,0.036,4,0.559076923,22319,34.08,0,22,0.138769231,1331,163,0,0,4,10,2.5,0,0,2,3.121928095,0.285714286,74,0,0,1,2.509036145,0,2.494011976,0.715021459,-169,1,0.135542169,0.490963855,5.608433735,0.00076204,0.002760279,0.031531532,0.022539457,1.62E-07,9.47E-06,2.35E-06,115209,0.002881719,0.007230338,0.512564123,0.016161932,0.000390594,0
15046379,19546,806,738,1555,42,1,0,1,1,0,28800,0,0,9,152,115.026794,0,2,0.684016015,0,6,0.391130274,5,0.960886973,72911,97.83338466,0,25,0.097936557,274,1781,0,0,18,8,0.444444444,0,0,3.641604168,2.5,0.615384615,135,0,0,1,0.915632754,0,0.917910448,0.477979275,874,1,0.052109181,2.209677419,1.929280397,0.002148777,0.091118387,0.079555919,0.014018213,3.50E-05,4.92E-05,5.01E-06,115203,0.006996346,0.006406083,0.169665721,0.013497912,0.000364574,0
15084319,6365,75,142,618,5,0,0,1,0,0,28800,0,0,0,143,42.36891386,0,2,0.282459426,0,8,0.410424469,5,0.339575531,321639,128.6235955,0,4,0.082397004,523,283,0,0,6,6,1,0,0,1.918295834,2.251629167,0,33,0,0,1,1.893333333,0,1.945205479,0.65437788,8,1,0.066666667,3.773333333,8.24,0.000785546,0.044461901,0.09709348,0.082168107,4.44E-05,5.34E-05,1.29E-05,115130,0.000651438,0.001233388,0.05528533,0.005367845,4.34E-05,0
15097876,16942,534,860,41,22,0,0,1,1,0,-25200,0,0,6,148,88.55514019,0,2,0.219314642,0,9,0.270404984,6,0.774766355,90279,229.8115265,0,15,0.092834891,857,835,0,0,10,10,1,0,0,2.721928095,2.721928095,1,118,0,1,1,1.610486891,0,1.616541353,0.616929699,208,1,0.041198502,1.563670412,0.076779026,0.001298548,0.049285799,0.002420021,0.050584347,1.29E-05,4.57E-05,5.48E-06,115103,0.004639323,0.007471569,0.147189908,0.000356203,0.000191133,0
15224719,44646,29139,906,2809,1277,0,0,1,1,0,16200,0,0,11,160,88.38600874,0,2,0.306371018,0,4,0.048407245,8,0.77014366,83334,63.29169269,0,486,4.994066209,1218,402,0,0,9,9,1,0,0,3.169925001,3.169925001,1,114,0,1,1,0.03109235,0,0.031094485,0.030154768,57372,1,0.043824428,0.013795944,0.096400014,0.028602786,0.009004166,0.062917171,0.027281279,6.86E-06,1.73E-05,0.000111859,114809,0.253804144,0.007891367,0.388871953,0.024466723,0.011122821,0
15279707,15813,1787,838,829,87,0,0,0,1,0,-18000,0,0,4,148,94.31494607,0,2,0.105392912,0,8,0.393528505,8,1.092449923,3350096,1041.928197,0,22,0.181818182,1679,161,0,0,19,12,0.631578947,0,0,3.721611724,3.251629167,0.709677419,159,0,1,1,0.468942361,0,0.469467787,0.319238095,2736,1,0.048684947,0.090095132,0.463905988,0.005501802,0.010181496,0.05242522,0.106178461,6.66E-06,6.91E-05,1.15E-05,114672,0.015583578,0.0073078,0.137897656,0.007229315,0.000758686,0
15318630,49542,1388,1233,551,76,0,0,1,1,1,7200,0,0,3,150,76.83192752,0,5,0.225866917,0,8,0.099031553,8,0.987191503,36920,123.9581381,0,14,0.202124336,1556,719,0,0,13,6,0.461538462,0,0,3.026986833,2.251629167,0.631578947,107,0,1,1,0.88832853,0,0.88705036,0.470431133,1543,1,0.054755043,0.518011527,0.396974063,0.001534052,0.014512939,0.011121876,0.031407694,4.56E-06,1.99E-05,4.08E-06,114575,0.012114336,0.01076151,0.432397993,0.004809077,0.000663321,0
15321243,1476,813,837,207,21,0,0,1,1,0,-25200,0,0,9,147,102.0224185,0,3,0.371603261,0,7,0.294836957,11,1.067934783,70811,106.8029891,0,8,0.095788043,421,321,0,0,9,9,1,0,0,2.725480557,2.725480557,1,125,0,1,1,1.029520295,0,1.026993865,0.507272727,789,1,0.025830258,0.394833948,0.254612546,0.014227642,0.217479675,0.140243902,0.285230352,0.000251764,0.000723533,6.49E-05,114569,0.00709616,0.007305641,0.012883066,0.001806771,0.000183296,0
15324749,7959,1231,1997,1465,32,0,0,1,1,1,43200,0,0,2,149,96.24310078,0,2,0.359069767,0,6,0.19379845,6,0.512868217,16023,39.56930233,0,15,0.132713178,592,412,0,0,13,6,0.461538462,0,0,3.546593564,2.584962501,0.631578947,71,0,1,1,1.622258327,0,1.624898291,0.618649318,465,1,0.025995126,0.334687246,1.190089358,0.004020606,0.051765297,0.18406835,0.074381204,4.51E-05,6.44E-05,1.67E-05,114556,0.010745836,0.017432522,0.069476937,0.012788505,0.000279339,0
15328663,3505,1454,1998,676,7,0,0,1,1,0,-25200,0,0,0,144,82.06810263,0,3,0.254672157,0,12,0.271143491,10,0.859993665,220132,266.3519164,0,4,0.02914159,796,495,0,1,5,9,1.8,0,0,2.321928095,2.725480557,0.571428571,1,0,0,1,1.374140303,0,1.376033058,0.578794902,910,1,0.004814305,0.340440165,0.464924347,0.001997147,0.141226819,0.192867332,0.227104137,7.27E-05,0.000245362,8.31E-06,114545,0.012693701,0.017442926,0.030599328,0.005901611,6.11E-05,0
15367428,2755,132,174,37,3,0,0,1,1,1,-14400,0,0,1,144,88.85496183,0,2,0.372591785,0,4,0.076699382,7,0.368956743,3350096,1261.299891,0,5,0.081788441,718,33,0,0,12,11,0.916666667,0,0,3.584962501,3.277613437,0.956521739,145,0,1,1,1.318181818,0,1.298507463,0.568627451,90,1,0.022727273,0.25,0.28030303,0.001088929,0.011978221,0.013430127,0.26061706,0.000135242,0.000133923,2.97E-05,114455,0.001153292,0.001520248,0.024070595,0.000323271,2.62E-05,0
15448383,333504,986837,1111,1937,4840,0,0,1,1,0,28800,0,1,23,152,109.2316578,0,2,0.682797377,0,7,0.381829535,6,1.135810178,2735,8.938495161,0,407,4.301904465,177,1246,0,0,14,14,1,0,0,3.324862958,3.093069208,0.642857143,154,0,1,1,0.001125819,0,0.001125817,0.001124553,1972563,1,0.004904559,0.00126262,0.001962837,0.01451257,0.003736087,0.005808026,0.000530728,2.05E-06,3.41E-06,1.29E-05,114303,8.63351793,0.00971978,2.917718695,0.016946187,0.042343596,0
15595027,123707,1297,518,147,57,0,0,0,1,0,43200,0,0,5,144,67.17131351,0,4,0.048327138,0,2,0.025092937,5,0.895600991,13699,12.05638166,0,12,0.426270136,2307,157,0,0,5,5,1,0,0,1.921928095,2.321928095,0.4,102,0,0,1,0.399383192,0,0.398768283,0.285399449,2076,1,0.043947571,0.121048574,0.113338473,0.000460766,0.001269128,0.001188292,0.018648904,3.91E-07,7.24E-06,3.45E-06,114081,0.011369115,0.004540633,1.084378643,0.001288558,0.000499645,0
15682749,2194,499,226,36,19,0,0,1,1,1,43200,0,0,1,144,85.20319635,0,2,0.063926941,0,3,0.112328767,4,0.570319635,13700,6.797260274,0,5,0.016894977,867,79,0,0,8,10,1.25,0,0,1.905639062,2.446439345,0.777777778,62,0,0,1,0.452905812,0,0.45472837,0.311724138,772,1,0.038076152,0.158316633,0.072144289,0.008659982,0.036007293,0.016408387,0.395168642,2.91E-05,0.000259945,7.70E-06,113919,0.004380305,0.001983866,0.019259298,0.000316014,0.000166785,0
15805367,26577,2474,224,1962,77,0,0,0,1,1,-14400,0,0,2,151,88.24776304,0,3,0.072508485,0,5,0.02653502,5,0.48719531,336,0.495526072,0,30,0.985189756,1139,101,0,0,19,9,0.473684211,0,0,4.037401198,2.947702779,0.428571429,122,0,1,1,0.090541633,0,0.090614887,0.083024463,4724,1,0.031123686,0.040824576,0.793047696,0.002897242,0.003800278,0.073823231,0.042856605,2.73E-06,1.83E-05,3.71E-05,113674,0.021763992,0.001970547,0.233800165,0.017259884,0.000677376,0
15809964,59543,4126,4094,2170,195,0,0,1,1,0,-18000,0,0,0,148,79.57156134,0,3,0.346034696,0,9,0.4244114,10,0.667596035,3066,8.561028501,0,11,0.444857497,1112,233,0,0,11,9,0.818181818,0,0,3.277613437,2.947702779,0.9,117,0,1,1,0.992244304,0,0.992725509,0.498053528,4158,1,0.04726127,0.056471159,0.525933107,0.003274944,0.003913138,0.03644425,0.018675579,5.81E-06,1.12E-05,7.47E-06,113663,0.036300291,0.036018757,0.523855608,0.019091525,0.001715598,0
15833054,5955,236,124,8134,1,0,0,0,1,0,-18000,0,0,0,148,62.85138139,0,1,0.02540489,0,7,0.245474754,4,0.512861226,88982,107.9933312,0,13,0.875516037,837,517,0,0,6,10,1.666666667,0,0,2.584962501,2.646439345,0.75,1,0,0,1,0.525423729,0,0.521008403,0.344444444,348,1,0.004237288,2.190677966,34.46610169,0.000167926,0.0868178,1.365910999,0.140554156,4.27E-06,8.61E-05,0.000147022,113626,0.002076989,0.0010913,0.05240878,0.071585729,8.80E-06,0
15871870,21537,2622,1231,5837,63,0,0,1,1,1,-18000,0,0,0,152,75.80785891,0,3,0.191522277,0,6,0.233910891,8,0.917388614,46212,160.4650371,0,78,2.435643564,995,883,0,0,9,13,1.444444444,0,0,2.641604168,2.81507241,0.727272727,1,0,0,1,0.46948894,0,0.469847328,0.319491305,4013,1,0.02402746,0.336765828,2.226163234,0.002925198,0.040999211,0.271021962,0.046199564,8.89E-06,4.26E-05,0.000113091,113552,0.023090743,0.010840848,0.189666408,0.051403762,0.000554812,0
15888676,11525,239,431,756,3,0,0,1,1,1,-18000,0,0,0,149,69.69377541,0,4,0.04723178,0,4,0.024397873,5,0.820456678,12090,17.52830779,0,6,0.154519862,2128,196,0,0,3,8,2.666666667,0,0,1.584962501,2.75,0,100,0,1,1,1.80334728,0,1.818565401,0.643283582,47,1,0.012552301,0.820083682,3.163179916,0.000260304,0.017006508,0.065596529,0.184642082,4.10E-06,7.12E-05,1.34E-05,113507,0.002105597,0.003797123,0.101535588,0.006660382,2.64E-05,0
15914878,6051,1214,1989,1492,28,0,0,1,1,1,43200,0,0,2,144,61.41838917,0,2,0.08766928,0,3,0.078403421,6,0.875267284,68559,78.30933713,0,15,0.404846757,731,160,0,0,9,8,0.888888889,0,0,2.725480557,2.5,0.823529412,61,0,0,1,1.638385502,0,1.641089109,0.620980331,439,1,0.02306425,0.131795717,1.228995058,0.004627334,0.02644191,0.246570815,0.120806478,1.45E-05,0.000144648,6.69E-05,113456,0.010700183,0.017531025,0.053333451,0.013150472,0.000246792,0
15927815,14140,1101,1135,1064,36,0,0,1,1,0,-18000,0,0,0,148,85.14134824,0,2,0.445169307,0,12,0.877912395,8,0.798384591,3350096,1166.34576,0,56,0.536812675,566,572,0,2,12,14,1.166666667,0,0,2.918295834,3.521640636,0.307692308,151,0,1,1,1.030881017,0,1.029011786,0.507602862,1067,1,0.032697548,0.519527702,0.966394187,0.002545969,0.040452617,0.075247525,0.040028289,3.15E-05,5.65E-05,3.80E-05,113435,0.009705999,0.01000573,0.124652885,0.009379821,0.000317362,0
16109017,1428,721,774,148,22,0,0,1,1,0,-14400,0,0,8,144,92.20336606,0,2,0.591865358,0,7,0.81486676,8,0.59256662,17215,34.52033661,0,8,0.16970547,229,186,0,0,12,14,1.166666667,0,0,3.251629167,3.182005815,0.307692308,152,0,1,1,1.073509015,0,1.070539419,0.517725753,668,1,0.030513176,0.257975035,0.205270458,0.015406162,0.130252101,0.103641457,0.160364146,0.000414472,0.000414963,0.000118841,113122,0.00637365,0.00684217,0.012623539,0.001308322,0.00019448,0
16142914,74015,917,425,6980,52,0,0,1,1,1,28800,0,0,0,144,77.95204208,0,1,0.436881188,0,10,0.797648515,7,0.372524752,6541,37.90810644,0,3,0.09375,428,323,0,0,5,11,2.2,0,0,2.321928095,2.663532755,0.125,160,0,1,1,0.46346783,0,0.462459195,0.316691505,1409,1,0.056706652,0.352235551,7.611777535,0.00070256,0.00436398,0.094305208,0.005782612,5.90E-06,5.03E-06,1.27E-06,113067,0.008110236,0.003758833,0.654611867,0.061733309,0.000459904,0
16180264,14159,1209,378,629,80,0,0,1,1,0,-25200,0,0,0,144,62.95746663,0,2,0.460105557,0,6,0.29493946,8,0.725551071,41800,61.60819621,0,119,0.997826762,1139,273,0,0,5,15,3,0,0,2.321928095,3.506890596,0.5,58,0,1,1,0.312655087,0,0.312138728,0.238185255,2040,1,0.066170389,0.225806452,0.520264682,0.005650117,0.019281023,0.044424041,0.080443534,3.25E-05,5.12E-05,7.05E-05,113002,0.010698926,0.003345074,0.125298667,0.005566273,0.000707952,0
16257044,12088,275,316,130,11,0,0,0,1,1,-18000,0,0,0,150,70.34130435,0,1,0.028881988,0,8,0.379192547,7,0.539440994,191733,124.5534161,0,24,0.059937888,907,449,0,3,20,9,0.45,0,0,4.021928095,2.725480557,0.413793103,62,0,1,1,1.149090909,0,1.157509158,0.534686971,234,1,0.04,1.632727273,0.472727273,0.000909993,0.037144275,0.010754467,0.075033091,2.39E-06,4.46E-05,4.96E-06,112897,0.002435849,0.002799011,0.107071047,0.001151492,9.74E-05,0
16408909,10304,127,225,216,2,0,0,1,0,1,-18000,0,0,0,144,64.71314004,0,1,0.002467613,0,2,0.00400987,4,0.260641579,11467,8.102097471,0,4,0.219925972,760,17,0,0,7,10,1.428571429,0,0,2.521640636,3.121928095,0.823529412,58,0,0,1,1.771653543,0,1.8,0.639204545,29,1,0.015748031,0.133858268,1.700787402,0.000194099,0.001649845,0.020962733,0.073757764,2.39E-07,2.53E-05,2.13E-05,112651,0.001127376,0.001997319,0.09146834,0.001917426,1.78E-05,0
16459227,2111,113,329,99,3,1,0,0,1,0,-1759.32341,0,0,6,148,94.8188715,0,2,0.04077762,0,7,0.215742058,9,1.109530583,41013,65.39592224,0,22,0.19772404,1187,119,0,0,10,10,1,0,0,2.446439345,2.446439345,1,1,0,0,1,2.911504425,0,2.860869565,0.744343891,-103,1,0.026548673,1.053097345,0.876106195,0.001421127,0.056371388,0.046897205,0.562292752,1.93E-05,0.000525595,9.37E-05,112577,0.001003757,0.002922444,0.01875161,0.000879398,2.66E-05,0
16468451,22763,974,856,357,81,0,0,1,0,1,32400,0,0,0,152,85.14272475,0,3,0.343527958,0,10,0.085264133,7,0.704355885,749373,258.2224282,0,10,0.106580167,1516,274,0,0,6,6,1,0,0,2.584962501,2.584962501,0.833333333,156,0,1,1,0.878850103,0,0.880658436,0.467759563,1092,1,0.083162218,0.281314168,0.366529774,0.003558406,0.012037078,0.015683346,0.066599306,1.51E-05,3.09E-05,4.68E-06,112561,0.008653086,0.007604765,0.202228125,0.003171614,0.00071961,0
16484437,78147,1059,713,880,42,1,0,1,1,0,3600,0,0,7,148,75.03596899,0,2,0.063565891,0,3,0.055813953,7,0.944496124,53290,63.31534884,0,54,0.224186047,2131,180,0,0,11,10,0.909090909,0,0,2.732158891,3.321928095,0.19047619,123,0,1,1,0.673276676,0,0.674550615,0.402370203,1405,1,0.039660057,0.169971671,0.830972616,0.000537449,0.002303351,0.011260829,0.027269121,8.13E-07,1.21E-05,2.87E-06,112540,0.009409988,0.006335525,0.694393105,0.007819442,0.000373201,0
16496132,91498,3521,987,53631,28,0,0,1,1,0,-18000,0,0,0,148,58.35749844,0,3,0.034847542,0,8,0.031736154,9,0.922526447,5015,7.422526447,0,1556,4.523024269,2149,205,0,0,8,12,1.5,0,0,2.405639062,3.022055209,0.5,48,0,0,1,0.280318091,0,0.280158955,0.218944099,6055,1,0.007952286,0.058222096,15.23175234,0.000306018,0.002240486,0.586143959,0.023486852,3.81E-07,1.01E-05,4.94E-05,112520,0.031292215,0.008771774,0.813170992,0.476635265,0.000248845,0
